221.71,101,24.94,60,0.02,22.5,16,9,7
206.583,101,24.8,60,0.083,68.991,21,10,11
214.99,101,24.8,60,0.069,123.571,15,6,8
224.168,101,24.78,60.8,0,0,10,6,4
220.273,101,24.7,61,0.1,143.13,23,13,9
222.217,101,24.78,61,0.53,173.023,10,5,5
227.664,101,24.78,61,0.396,168.17,14,4,9
219.85,101,24.8,61,0.825,171.462,15,7,7
228.906,101,24.64,61,1.108,176.437,11,6,5
214.793,101,24.5,61.6,1.244,175.413,19,7,11
231.857,101,24.18,62,1.533,168.433,16,9,6
222.949,101.02,23.6,62.2,1.034,156.385,22,9,12
206.676,101.1,23.28,63,0.98,147.178,16,9,7
223.497,101.1,23,63.2,0.948,162.131,18,8,9
231.688,101.1,22.84,64,1.207,161.135,11,4,7
202.406,101.1,22.74,64,0.71,152.556,12,6,5
